Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Variant index,(case) description,call centre,duration,lifecycle:transition,location,outcome
1022,close claim,Claims handler,1970-01-01 05:45:20.000,1970-01-01 05:45:40.000,Variant 9,9,Simulated process instance,,,complete,,
1022,end,Claims handler,1970-01-01 05:45:40.000,1970-01-01 05:45:40.000,Variant 9,9,Simulated process instance,,8628,complete,,processed
1023,incoming claim,customer,1970-01-01 03:10:14.000,1970-01-01 03:10:14.000,Variant 4,4,Simulated process instance,Sydney,,complete,,
1023,S check if sufficient information is available,Call Centre Agent Sydney,1970-01-01 03:16:05.000,1970-01-01 03:17:01.000,Variant 4,4,Simulated process instance,,,complete,Sydney,
1023,S register claim,Call Centre Agent Sydney,1970-01-01 03:17:01.000,1970-01-01 03:20:46.000,Variant 4,4,Simulated process instance,,,complete,,
1023,determine likelihood of claim,Claims handler,1970-01-01 06:01:06.000,1970-01-01 06:02:05.000,Variant 4,4,Simulated process instance,,,complete,,
1023,assess claim,Claims handler,1970-01-01 06:02:05.000,1970-01-01 06:10:50.000,Variant 4,4,Simulated process instance,,,complete,,
1023,initiate payment,Claims handler,1970-01-01 06:10:50.000,1970-01-01 06:13:48.000,Variant 4,4,Simulated process instance,,,complete,,
1023,close claim,Claims handler,1970-01-01 06:13:48.000,1970-01-01 06:14:25.000,Variant 4,4,Simulated process instance,,,complete,,
1023,advise claimant on reimbursement,Claims handler,1970-01-01 06:14:25.000,1970-01-01 06:14:51.000,Variant 4,4,Simulated process instance,,,complete,,
1023,end,Claims handler,1970-01-01 06:14:51.000,1970-01-01 06:14:51.000,Variant 4,4,Simulated process instance,,11077,complete,,processed
1024,incoming claim,customer,1970-01-01 03:21:54.000,1970-01-01 03:21:54.000,Variant 1,1,Simulated process instance,Brisbane,,complete,,
1024,B check if sufficient information is available,Call Centre Agent Brisbane,1970-01-01 06:45:39.000,1970-01-01 06:46:55.000,Variant 1,1,Simulated process instance,,,complete,Brisbane,
1024,B register claim,Call Centre Agent Brisbane,1970-01-01 06:46:55.000,1970-01-01 06:47:21.000,Variant 1,1,Simulated process instance,,,complete,,
1024,determine likelihood of claim,Claims handler,1970-01-01 10:00:31.000,1970-01-01 10:00:48.000,Variant 1,1,Simulated process instance,,,complete,,
1024,assess claim,Claims handler,1970-01-01 10:00:48.000,1970-01-01 10:30:41.000,Variant 1,1,Simulated process instance,,,complete,,
1024,advise claimant on reimbursement,Claims handler,1970-01-01 10:30:41.000,1970-01-01 10:34:10.000,Variant 1,1,Simulated process instance,,,complete,,
1024,initiate payment,Claims handler,1970-01-01 10:34:10.000,1970-01-01 10:38:46.000,Variant 1,1,Simulated process instance,,,complete,,
1024,close claim,Claims handler,1970-01-01 10:38:46.000,1970-01-01 10:40:10.000,Variant 1,1,Simulated process instance,,,complete,,
1024,end,Claims handler,1970-01-01 10:40:10.000,1970-01-01 10:40:10.000,Variant 1,1,Simulated process instance,,26296,complete,,processed
1025,incoming claim,customer,1970-01-01 03:10:22.000,1970-01-01 03:10:22.000,Variant 3,3,Simulated process instance,Sydney,,complete,,
1025,S check if sufficient information is available,Call Centre Agent Sydney,1970-01-01 03:11:47.000,1970-01-01 03:12:03.000,Variant 3,3,Simulated process instance,,,complete,Sydney,
1025,end,Call Centre Agent Sydney,1970-01-01 03:12:03.000,1970-01-01 03:12:03.000,Variant 3,3,Simulated process instance,,101,complete,,S insufficient information
1026,incoming claim,customer,1970-01-01 03:22:18.000,1970-01-01 03:22:18.000,Variant 1,1,Simulated process instance,Brisbane,,complete,,
1026,B check if sufficient information is available,Call Centre Agent Brisbane,1970-01-01 04:24:07.000,1970-01-01 04:24:13.000,Variant 1,1,Simulated process instance,,,complete,Brisbane,
1026,B register claim,Call Centre Agent Brisbane,1970-01-01 04:24:13.000,1970-01-01 04:27:26.000,Variant 1,1,Simulated process instance,,,complete,,
1026,determine likelihood of claim,Claims handler,1970-01-01 11:00:25.000,1970-01-01 11:00:55.000,Variant 1,1,Simulated process instance,,,complete,,
1026,assess claim,Claims handler,1970-01-01 11:00:55.000,1970-01-01 11:02:39.000,Variant 1,1,Simulated process instance,,,complete,,
1026,advise claimant on reimbursement,Claims handler,1970-01-01 11:02:39.000,1970-01-01 11:03:30.000,Variant 1,1,Simulated process instance,,,complete,,
1026,initiate payment,Claims handler,1970-01-01 11:03:30.000,1970-01-01 11:04:35.000,Variant 1,1,Simulated process instance,,,complete,,
1026,close claim,Claims handler,1970-01-01 11:04:35.000,1970-01-01 11:04:50.000,Variant 1,1,Simulated process instance,,,complete,,
1026,end,Claims handler,1970-01-01 11:04:50.000,1970-01-01 11:04:50.000,Variant 1,1,Simulated process instance,,27752,complete,,processed
1027,incoming claim,customer,1970-01-01 03:10:49.000,1970-01-01 03:10:49.000,Variant 8,8,Simulated process instance,Sydney,,complete,,
1027,S check if sufficient information is available,Call Centre Agent Sydney,1970-01-01 03:11:51.000,1970-01-01 03:11:56.000,Variant 8,8,Simulated process instance,,,complete,Sydney,
1027,S register claim,Call Centre Agent Sydney,1970-01-01 03:11:56.000,1970-01-01 03:27:13.000,Variant 8,8,Simulated process instance,,,complete,,
1027,determine likelihood of claim,Claims handler,1970-01-01 10:49:09.000,1970-01-01 10:50:14.000,Variant 8,8,Simulated process instance,,,complete,,
1027,assess claim,Claims handler,1970-01-01 10:50:14.000,1970-01-01 11:16:20.000,Variant 8,8,Simulated process instance,,,complete,,
1027,initiate payment,Claims handler,1970-01-01 11:16:20.000,1970-01-01 11:19:58.000,Variant 8,8,Simulated process instance,,,complete,,
1027,advise claimant on reimbursement,Claims handler,1970-01-01 11:19:58.000,1970-01-01 11:21:16.000,Variant 8,8,Simulated process instance,,,complete,,
1027,close claim,Claims handler,1970-01-01 11:21:16.000,1970-01-01 11:21:44.000,Variant 8,8,Simulated process instance,,,complete,,
1027,end,Claims handler,1970-01-01 11:21:44.000,1970-01-01 11:21:44.000,Variant 8,8,Simulated process instance,,29455,complete,,processed
1028,incoming claim,customer,1970-01-01 03:22:22.000,1970-01-01 03:22:22.000,Variant 1,1,Simulated process instance,Brisbane,,complete,,
1028,B check if sufficient information is available,Call Centre Agent Brisbane,1970-01-01 03:59:30.000,1970-01-01 04:00:15.000,Variant 1,1,Simulated process instance,,,complete,Brisbane,
1028,B register claim,Call Centre Agent Brisbane,1970-01-01 04:00:15.000,1970-01-01 04:07:25.000,Variant 1,1,Simulated process instance,,,complete,,
1028,determine likelihood of claim,Claims handler,1970-01-01 11:49:15.000,1970-01-01 11:49:33.000,Variant 1,1,Simulated process instance,,,complete,,
1028,assess claim,Claims handler,1970-01-01 11:49:33.000,1970-01-01 11:59:00.000,Variant 1,1,Simulated process instance,,,complete,,
1028,advise claimant on reimbursement,Claims handler,1970-01-01 11:59:00.000,1970-01-01 12:00:38.000,Variant 1,1,Simulated process instance,,,complete,,
1028,initiate payment,Claims handler,1970-01-01 12:00:38.000,1970-01-01 12:01:03.000,Variant 1,1,Simulated process instance,,,complete,,
1028,close claim,Claims handler,1970-01-01 12:01:03.000,1970-01-01 12:01:22.000,Variant 1,1,Simulated process instance,,,complete,,
1028,end,Claims handler,1970-01-01 12:01:22.000,1970-01-01 12:01:22.000,Variant 1,1,Simulated process instance,,31140,complete,,processed
1029,incoming claim,customer,1970-01-01 03:11:21.000,1970-01-01 03:11:21.000,Variant 10,10,Simulated process instance,Sydney,,complete,,
1029,S check if sufficient information is available,Call Centre Agent Sydney,1970-01-01 03:39:33.000,1970-01-01 03:39:41.000,Variant 10,10,Simulated process instance,,,complete,Sydney,
1029,S register claim,Call Centre Agent Sydney,1970-01-01 03:39:41.000,1970-01-01 03:56:56.000,Variant 10,10,Simulated process instance,,,complete,,
1029,determine likelihood of claim,Claims handler,1970-01-01 07:33:37.000,1970-01-01 07:33:50.000,Variant 10,10,Simulated process instance,,,complete,,
1029,end,Claims handler,1970-01-01 07:33:50.000,1970-01-01 07:33:50.000,Variant 10,10,Simulated process instance,,15749,complete,,not liable
103,incoming claim,customer,1970-01-01 01:12:10.000,1970-01-01 01:12:10.000,Variant 11,11,Simulated process instance,Sydney,,complete,,
103,S check if sufficient information is available,Call Centre Agent Sydney,1970-01-01 01:14:42.000,1970-01-01 01:14:42.000,Variant 11,11,Simulated process instance,,,complete,Sydney,
103,S register claim,Call Centre Agent Sydney,1970-01-01 01:14:42.000,1970-01-01 01:22:32.000,Variant 11,11,Simulated process instance,,,complete,,
103,determine likelihood of claim,Claims handler,1970-01-01 04:35:10.000,1970-01-01 04:35:36.000,Variant 11,11,Simulated process instance,,,complete,,
103,assess claim,Claims handler,1970-01-01 04:35:36.000,1970-01-01 04:49:38.000,Variant 11,11,Simulated process instance,,,complete,,
103,end,Claims handler,1970-01-01 04:49:38.000,1970-01-01 04:49:38.000,Variant 11,11,Simulated process instance,,13048,complete,,rejected
1030,incoming claim,customer,1970-01-01 03:22:59.000,1970-01-01 03:22:59.000,Variant 1,1,Simulated process instance,Brisbane,,complete,,
1030,B check if sufficient information is available,Call Centre Agent Brisbane,1970-01-01 03:28:40.000,1970-01-01 03:28:59.000,Variant 1,1,Simulated process instance,,,complete,Brisbane,
1030,B register claim,Call Centre Agent Brisbane,1970-01-01 03:28:59.000,1970-01-01 03:30:24.000,Variant 1,1,Simulated process instance,,,complete,,
1030,determine likelihood of claim,Claims handler,1970-01-01 04:03:37.000,1970-01-01 04:03:40.000,Variant 1,1,Simulated process instance,,,complete,,
1030,assess claim,Claims handler,1970-01-01 04:03:40.000,1970-01-01 04:26:44.000,Variant 1,1,Simulated process instance,,,complete,,
1030,advise claimant on reimbursement,Claims handler,1970-01-01 04:26:44.000,1970-01-01 04:27:09.000,Variant 1,1,Simulated process instance,,,complete,,
1030,initiate payment,Claims handler,1970-01-01 04:27:09.000,1970-01-01 04:34:43.000,Variant 1,1,Simulated process instance,,,complete,,
1030,close claim,Claims handler,1970-01-01 04:34:43.000,1970-01-01 04:36:00.000,Variant 1,1,Simulated process instance,,,complete,,
1030,end,Claims handler,1970-01-01 04:36:00.000,1970-01-01 04:36:00.000,Variant 1,1,Simulated process instance,,4381,complete,,processed
1031,incoming claim,customer,1970-01-01 03:11:26.000,1970-01-01 03:11:26.000,Variant 2,2,Simulated process instance,Sydney,,complete,,
1031,S check if sufficient information is available,Call Centre Agent Sydney,1970-01-01 03:32:15.000,1970-01-01 03:32:23.000,Variant 2,2,Simulated process instance,,,complete,Sydney,
1031,S register claim,Call Centre Agent Sydney,1970-01-01 03:32:23.000,1970-01-01 03:38:12.000,Variant 2,2,Simulated process instance,,,complete,,
1031,determine likelihood of claim,Claims handler,1970-01-01 03:45:56.000,1970-01-01 03:45:57.000,Variant 2,2,Simulated process instance,,,complete,,
1031,assess claim,Claims handler,1970-01-01 03:45:57.000,1970-01-01 03:59:12.000,Variant 2,2,Simulated process instance,,,complete,,
1031,advise claimant on reimbursement,Claims handler,1970-01-01 03:59:12.000,1970-01-01 04:00:00.000,Variant 2,2,Simulated process instance,,,complete,,
1031,initiate payment,Claims handler,1970-01-01 04:00:00.000,1970-01-01 04:00:24.000,Variant 2,2,Simulated process instance,,,complete,,
1031,close claim,Claims handler,1970-01-01 04:00:24.000,1970-01-01 04:00:55.000,Variant 2,2,Simulated process instance,,,complete,,
1031,end,Claims handler,1970-01-01 04:00:55.000,1970-01-01 04:00:55.000,Variant 2,2,Simulated process instance,,2969,complete,,processed
1032,incoming claim,customer,1970-01-01 03:23:04.000,1970-01-01 03:23:04.000,Variant 5,5,Simulated process instance,Brisbane,,complete,,
1032,B check if sufficient information is available,Call Centre Agent Brisbane,1970-01-01 04:41:19.000,1970-01-01 04:41:31.000,Variant 5,5,Simulated process instance,,,complete,Brisbane,
1032,B register claim,Call Centre Agent Brisbane,1970-01-01 04:41:31.000,1970-01-01 04:41:39.000,Variant 5,5,Simulated process instance,,,complete,,
1032,determine likelihood of claim,Claims handler,1970-01-01 08:24:28.000,1970-01-01 08:25:03.000,Variant 5,5,Simulated process instance,,,complete,,
1032,assess claim,Claims handler,1970-01-01 08:25:03.000,1970-01-01 08:33:58.000,Variant 5,5,Simulated process instance,,,complete,,
1032,end,Claims handler,1970-01-01 08:33:58.000,1970-01-01 08:33:58.000,Variant 5,5,Simulated process instance,,18654,complete,,rejected
1033,incoming claim,customer,1970-01-01 03:11:29.000,1970-01-01 03:11:29.000,Variant 8,8,Simulated process instance,Sydney,,complete,,
1033,S check if sufficient information is available,Call Centre Agent Sydney,1970-01-01 03:22:32.000,1970-01-01 03:23:01.000,Variant 8,8,Simulated process instance,,,complete,Sydney,
1033,S register claim,Call Centre Agent Sydney,1970-01-01 03:23:01.000,1970-01-01 03:25:29.000,Variant 8,8,Simulated process instance,,,complete,,
1033,determine likelihood of claim,Claims handler,1970-01-01 03:33:54.000,1970-01-01 03:33:57.000,Variant 8,8,Simulated process instance,,,complete,,
1033,assess claim,Claims handler,1970-01-01 03:33:57.000,1970-01-01 03:39:10.000,Variant 8,8,Simulated process instance,,,complete,,
1033,initiate payment,Claims handler,1970-01-01 03:39:10.000,1970-01-01 03:40:15.000,Variant 8,8,Simulated process instance,,,complete,,
1033,advise claimant on reimbursement,Claims handler,1970-01-01 03:40:15.000,1970-01-01 03:51:37.000,Variant 8,8,Simulated process instance,,,complete,,
1033,close claim,Claims handler,1970-01-01 03:51:37.000,1970-01-01 03:51:51.000,Variant 8,8,Simulated process instance,,,complete,,
1033,end,Claims handler,1970-01-01 03:51:51.000,1970-01-01 03:51:51.000,Variant 8,8,Simulated process instance,,2422,complete,,processed
1034,incoming claim,customer,1970-01-01 03:23:05.000,1970-01-01 03:23:05.000,Variant 12,12,Simulated process instance,Brisbane,,complete,,
1034,B check if sufficient information is available,Call Centre Agent Brisbane,1970-01-01 03:46:35.000,1970-01-01 03:47:11.000,Variant 12,12,Simulated process instance,,,complete,Brisbane,
1034,end,Call Centre Agent Brisbane,1970-01-01 03:47:11.000,1970-01-01 03:47:11.000,Variant 12,12,Simulated process instance,,1446,complete,,B insufficient information
1035,incoming claim,customer,1970-01-01 03:12:03.000,1970-01-01 03:12:03.000,Variant 8,8,Simulated process instance,Sydney,,complete,,
1035,S check if sufficient information is available,Call Centre Agent Sydney,1970-01-01 03:16:15.000,1970-01-01 03:16:21.000,Variant 8,8,Simulated process instance,,,complete,Sydney,
1035,S register claim,Call Centre Agent Sydney,1970-01-01 03:16:21.000,1970-01-01 03:21:01.000,Variant 8,8,Simulated process instance,,,complete,,
1035,determine likelihood of claim,Claims handler,1970-01-01 03:47:16.000,1970-01-01 03:47:44.000,Variant 8,8,Simulated process instance,,,complete,,
1035,assess claim,Claims handler,1970-01-01 03:47:44.000,1970-01-01 03:58:32.000,Variant 8,8,Simulated process instance,,,complete,,
1035,initiate payment,Claims handler,1970-01-01 03:58:32.000,1970-01-01 03:59:10.000,Variant 8,8,Simulated process instance,,,complete,,
1035,advise claimant on reimbursement,Claims handler,1970-01-01 03:59:10.000,1970-01-01 04:03:05.000,Variant 8,8,Simulated process instance,,,complete,,
1035,close claim,Claims handler,1970-01-01 04:03:05.000,1970-01-01 04:04:23.000,Variant 8,8,Simulated process instance,,,complete,,
1035,end,Claims handler,1970-01-01 04:04:23.000,1970-01-01 04:04:23.000,Variant 8,8,Simulated process instance,,3140,complete,,processed
1036,incoming claim,customer,1970-01-01 03:23:07.000,1970-01-01 03:23:07.000,Variant 6,6,Simulated process instance,Brisbane,,complete,,
1036,B check if sufficient information is available,Call Centre Agent Brisbane,1970-01-01 03:51:10.000,1970-01-01 03:51:36.000,Variant 6,6,Simulated process instance,,,complete,Brisbane,
1036,B register claim,Call Centre Agent Brisbane,1970-01-01 03:51:36.000,1970-01-01 03:52:24.000,Variant 6,6,Simulated process instance,,,complete,,
1036,determine likelihood of claim,Claims handler,1970-01-01 03:58:45.000,1970-01-01 03:59:04.000,Variant 6,6,Simulated process instance,,,complete,,
1036,end,Claims handler,1970-01-01 03:59:04.000,1970-01-01 03:59:04.000,Variant 6,6,Simulated process instance,,2157,complete,,not liable
1037,incoming claim,customer,1970-01-01 03:12:17.000,1970-01-01 03:12:17.000,Variant 3,3,Simulated process instance,Sydney,,complete,,
